Predicted,Actual
0.05947268813559323,0.0
0.10554082560296846,0.0
0.6312410764119606,0.666667
0.788120585106383,0.6
0.6312410764119606,0.555556
0.7884161063829788,0.666667
0.6312410764119606,0.833333
0.05947268813559323,0.5
0.10554082560296846,0.0
0.9537333360000002,1.0
0.2569572516129033,0.0
0.003950617777777793,0.0
0.11111133333333338,0.666667
0.003950617777777793,0.0
0.11666669999999998,1.0
0.10554082560296846,0.0
0.24642858333333337,0.857143
0.05947268813559323,0.0
0.3076923076923077,0.4
0.4503701744966435,0.0
0.11666669999999998,0.5
0.0470085384615388,0.0
0.09777775000000001,1.0
0.5555556666666649,0.0
0.788120585106383,1.0
0.003950617777777793,0.0
0.5005065531914891,0.166667
0.1851852222222222,0.666667
0.0470085384615388,0.0
0.09482758620689655,0.0
0.2569572516129033,0.0
0.0470085384615388,0.0
0.6312410764119606,0.833333
0.6863711379310344,0.0
0.003950617777777793,0.0
0.08333333333333155,1.0
0.9722221666666666,1.0
0.5002976428571431,0.0
0.7507086309523808,1.0
0.4503701744966435,0.5
0.09482758620689655,0.0
0.46630123684210534,0.222222
0.46630123684210534,0.444444
0.003950617777777793,0.0
0.5002976428571431,0.666667
0.1851852222222222,0.666667
0.05947268813559323,0.0
0.7884161063829788,0.0
0.2569572516129033,0.5
0.05947268813559323,0.0
0.9537333360000002,1.0
0.2569572516129033,0.0
0.09482758620689655,0.0
0.6312410764119606,0.6
0.023809514285714286,0.0
0.05947268813559323,0.0
0.46630123684210534,0.666667
0.788120585106383,1.0
0.9537333360000002,1.0
0.09482758620689655,0.0
0.023809514285714286,0.0
0.0,0.0
0.27777774999999966,0.0
0.7884161063829788,0.666667
0.6312410764119606,0.4
0.09482758620689655,0.0
0.0,0.75
0.4503701744966435,0.0
0.4503701744966435,0.0
0.6312410764119606,0.5
0.7507086309523808,0.0
0.48488754166666664,0.428571
0.0470085384615388,0.0
0.02564099999999999,0.0
0.003950617777777793,0.0
0.6312410764119606,0.833333
0.788120585106383,0.666667
0.2569572516129033,0.0
0.05947268813559323,0.0
0.2318948125,0.0
0.49042285074627323,0.0
0.003950617777777793,0.0
0.407407404761907,0.833333
0.57061015625,0.0
0.023809514285714286,0.5
0.003950617777777793,0.0
0.10554082560296846,0.142857
0.9537333360000002,1.0
0.48488754166666664,0.0
0.003950617777777793,0.0
0.003950617777777793,0.0
0.18961638888888893,0.0
0.5976594576271186,1.0
0.27777774999999966,0.0
0.6312410764119606,0.833333
0.407407404761907,0.0
0.2569572516129033,0.333333
0.9537333360000002,1.0
0.46630123684210534,0.625
0.18961638888888893,0.0
0.0470085384615388,0.0
0.2569572516129033,0.0
0.24642858333333337,1.0
0.6312410764119606,0.5
0.6312410764119606,0.5
0.2569572516129033,0.0
0.5976594576271186,1.0
0.023809514285714286,0.0
0.7884161063829788,0.0
0.2569572516129033,0.0
0.788120585106383,1.0
0.7884161063829788,0.0
0.40625012499999996,0.555556
-6.1679056923619804E-18,0.714286
0.09777775000000001,0.333333
0.4503701744966435,0.0
0.57061015625,0.0
0.023809514285714286,0.0
0.0470085384615388,0.0
0.003950617777777793,0.0
0.0470085384615388,0.0
0.40625012499999996,0.777778
0.57061015625,0.0
0.05947268813559323,0.0
0.6312410764119606,0.833333
0.2569572516129033,0.0
0.003950617777777793,0.0
0.2569572516129033,1.0
0.2569572516129033,0.0
0.788120585106383,1.0
0.18961638888888893,0.666667
0.7507086309523808,1.0
0.4503701744966435,0.0
0.7507086309523808,1.0
0.14102561538461533,0.0
0.09482758620689655,0.0
0.2569572516129033,0.0
0.37379199999999985,0.666667
0.5005065531914891,0.333333
0.1851852222222222,0.0
0.36843040740740746,0.0
0.788120585106383,0.0
0.2569572516129033,0.0
0.6312410764119606,0.75
0.38624333333333327,1.0
0.05947268813559323,0.0
0.5002976428571431,0.0
0.49042285074627323,0.5
0.05947268813559323,0.0
0.407407404761907,0.833333
0.5976594576271186,0.5
0.09777775000000001,0.0
0.6312410764119606,0.833333
0.003950617777777793,0.0
0.047619000000000015,0.0
0.047619000000000015,0.0
0.2569572516129033,1.0
0.05947268813559323,0.0
0.5005065531914891,0.75
0.2569572516129033,0.666667
0.6312410764119606,0.6
0.3336599411764705,0.5
0.57061015625,0.833333
0.10554082560296846,0.333333
0.05947268813559323,0.833333
0.4503701744966435,0.833333
0.0470085384615388,0.0
0.6312410764119606,0.375
0.003950617777777793,0.0
0.49042285074627323,0.0
0.3047947500000001,0.0
0.10554082560296846,0.0
0.788120585106383,1.0
0.57061015625,0.0
0.003950617777777793,0.0
0.09777775000000001,0.0
0.023809514285714286,0.0
0.5002976428571431,0.0
0.0470085384615388,0.0
0.4507143,0.0
0.24642858333333337,0.833333
0.2318948125,0.0
0.18961638888888893,0.0
0.57061015625,0.0
0.583584,0.833333
0.407407404761907,0.666667
0.6863711379310344,0.0
0.2569572516129033,1.0
0.6312410764119606,0.571429
0.0470085384615388,0.0
0.0,0.75
0.5976594576271186,0.0
0.18961638888888893,0.0
0.023809514285714286,0.0
0.24642858333333337,0.0
0.05947268813559323,0.0
0.3159788,0.833333
0.6312410764119606,0.833333
0.2451544736842106,0.333333
0.05947268813559323,1.0
0.10554082560296846,1.0
0.0470085384615388,0.0
0.57061015625,0.0
0.2569572516129033,0.0
0.18961638888888893,0.0
0.788120585106383,1.0
0.7884161063829788,1.0
0.10554082560296846,0.0
0.05947268813559323,0.0
0.48488754166666664,0.833333
0.9537333360000002,1.0
0.788120585106383,1.0
0.48488754166666664,0.6
0.6312410764119606,0.4
0.6312410764119606,0.833333
0.57061015625,0.833333
0.0,0.0
0.2569572516129033,1.0
0.407407404761907,0.666667
0.6312410764119606,0.222222
0.2569572516129033,0.0
0.05947268813559323,0.5
0.49042285074627323,0.666667
0.09482758620689655,0.333333
0.2569572516129033,0.0
0.6312410764119606,0.833333
0.10554082560296846,0.0
0.9537333360000002,1.0
0.57061015625,0.0
0.19523828571428575,0.166667
0.788120585106383,1.0
0.0470085384615388,0.0
0.0470085384615388,0.833333
0.003950617777777793,0.0
0.4503701744966435,0.571429
0.05947268813559323,0.75
0.003950617777777793,0.0
0.3076923076923077,0.333333
0.10554082560296846,0.0
0.6312410764119606,0.666667
0.2569572516129033,0.0
0.57061015625,0.333333
0.18961638888888893,0.0
0.18961638888888893,0.0
0.49042285074627323,0.333333
0.05947268813559323,1.0
0.0470085384615388,0.0
0.003950617777777793,0.0
0.49999999999999956,0.444444
0.1851852222222222,0.0
0.5005065531914891,0.5
0.2451544736842106,0.0
0.9537333360000002,1.0
0.05947268813559323,0.0
0.10554082560296846,0.444444
0.08333333333333155,1.0
0.05947268813559323,0.0
0.05947268813559323,0.0
0.10554082560296846,0.0
0.09482758620689655,0.0
0.3865482711864407,0.666667
0.788120585106383,0.5
0.46630123684210534,0.5
0.6312410764119606,0.125
0.36843040740740746,0.0
0.0470085384615388,0.0
0.9537333360000002,1.0
0.14102561538461533,0.0
0.57061015625,0.0
0.023809514285714286,0.0
0.788120585106383,1.0
0.09482758620689655,0.0
0.09777775000000001,0.5
0.10554082560296846,0.0
0.023809514285714286,0.0
0.0470085384615388,0.0
0.05947268813559323,0.0
0.3865482711864407,0.833333
0.6312410764119606,0.666667
0.7507086309523808,1.0
0.09482758620689655,0.0
0.0470085384615388,0.0
0.14102561538461533,0.0
0.4503701744966435,0.857143
0.2569572516129033,0.5
0.4503701744966435,0.0
0.4507143,0.0
0.46630123684210534,0.166667
0.49042285074627323,0.833333
0.11666669999999998,1.0
0.9537333360000002,1.0
0.18961638888888893,0.0
0.0470085384615388,0.0
0.003950617777777793,0.0
0.10554082560296846,0.666667
0.023809514285714286,1.0
0.05947268813559323,0.875
0.4503701744966435,0.0
0.6312410764119606,0.666667
0.2569572516129033,0.0
0.49042285074627323,0.428571
0.788120585106383,1.0
0.4503701744966435,1.0
0.3159788,0.0
0.0470085384615388,0.0
0.09777775000000001,0.75
0.003950617777777793,0.0
0.4503701744966435,0.0
0.0470085384615388,0.0
0.6312410764119606,0.6
0.2569572516129033,0.0
0.05947268813559323,0.0
0.10554082560296846,0.0
0.05947268813559323,0.0
0.9537333360000002,1.0
0.2569572516129033,1.0
0.6312410764119606,0.166667
0.4507143,0.0
0.6312410764119606,0.5
0.49042285074627323,0.833333
0.7507086309523808,0.0
0.047619000000000015,0.0
0.4503701744966435,1.0
0.36843040740740746,0.0
0.05947268813559323,0.0
0.1851852222222222,0.0
0.7507086309523808,1.0
0.09777775000000001,0.571429
0.6312410764119606,0.333333
0.0470085384615388,0.833333
0.05947268813559323,0.0
0.05947268813559323,0.0
0.09482758620689655,0.0
0.19523828571428575,0.333333
0.2569572516129033,1.0
0.5002976428571431,0.0
0.11471854545454545,0.0
0.57061015625,0.0
0.4503701744966435,1.0
0.10554082560296846,0.5
0.11666669999999998,0.0
0.407407404761907,0.0
0.0,0.0
0.4503701744966435,0.0
0.0470085384615388,0.0
0.003950617777777793,0.0
0.6312410764119606,0.833333
0.2569572516129033,0.5
0.10554082560296846,0.0
0.49042285074627323,0.5
0.0,0.25
0.09777775000000001,0.666667
0.4503701744966435,0.0
0.9537333360000002,1.0
0.0470085384615388,0.75
0.0470085384615388,0.0
0.1851852222222222,0.0
0.05947268813559323,0.0
0.24642858333333337,1.0
0.48488754166666664,0.444444
0.023809514285714286,0.0
0.09777775000000001,0.0
0.46630123684210534,0.5
0.9537333360000002,1.0
0.788120585106383,1.0
0.18961638888888893,0.714286
0.11666669999999998,0.0
0.6863711379310344,0.0
0.6312410764119606,0.833333
0.14102561538461533,0.5
0.2569572516129033,1.0
0.10554082560296846,0.0
0.09777775000000001,0.0
0.0470085384615388,0.0
0.788120585106383,1.0
0.57061015625,0.0
0.2569572516129033,0.0
0.10554082560296846,0.0
0.2569572516129033,0.833333
0.09482758620689655,0.0
0.407407404761907,0.0
0.6312410764119606,0.444444
0.3865482711864407,0.0
0.40625012499999996,0.444444
0.46630123684210534,0.444444
0.003950617777777793,0.0
0.725,0.0
0.18961638888888893,1.0
0.11666669999999998,0.0
0.3865482711864407,0.0
0.18961638888888893,0.0
0.7507086309523808,1.0
0.46630123684210534,0.833333
0.40625012499999996,0.25
0.2451544736842106,0.0
0.11471854545454545,1.0
0.46630123684210534,0.333333
0.4503701744966435,1.0
0.2569572516129033,0.0
0.1851852222222222,0.0
0.5976594576271186,0.0
0.7507086309523808,0.0
0.4503701744966435,1.0
0.6312410764119606,0.375
0.10554082560296846,0.0
0.023809514285714286,0.0
0.407407404761907,0.0
0.7507086309523808,1.0
0.2569572516129033,0.0
0.4503701744966435,0.0
0.4503701744966435,0.0
0.4503701744966435,0.0
0.2451544736842106,1.0
0.2569572516129033,1.0
0.08333333333333155,1.0
0.4507143,0.0
0.05947268813559323,0.0
0.2569572516129033,0.0
0.7916664999999999,0.666667
0.9537333360000002,0.5
0.4503701744966435,0.0
0.4507143,0.666667
0.6312410764119606,0.833333
0.10554082560296846,0.333333
0.57061015625,0.0
0.023809514285714286,0.666667
0.18961638888888893,0.0
0.023809514285714286,0.0
0.1851852222222222,0.0
0.10554082560296846,0.0
0.5002976428571431,0.0
0.4503701744966435,0.0
0.7884161063829788,1.0
0.2569572516129033,0.166667
0.05947268813559323,0.0
0.5378787272727272,0.0
0.10554082560296846,0.0
0.46630123684210534,0.166667
0.7884161063829788,0.333333
0.9722221666666666,0.888889
0.4503701744966435,1.0
0.11471854545454545,0.0
0.05947268813559323,0.0
0.49042285074627323,0.833333
0.05947268813559323,0.0
0.0,0.0
0.0470085384615388,0.0
0.49042285074627323,0.166667
0.4503701744966435,0.0
0.11471854545454545,0.0
0.09482758620689655,0.833333
0.2451544736842106,0.777778
0.1851852222222222,0.5
0.14102561538461533,0.0
0.5005065531914891,0.5
0.4444439999999997,0.444444
0.1574074444444483,0.5
0.2569572516129033,0.4
0.09777775000000001,0.666667
0.35238080000000016,0.333333
0.09482758620689655,0.0
0.788120585106383,1.0
0.2569572516129033,0.0
0.0470085384615388,0.0
0.003950617777777793,0.0
0.08333333333333155,1.0
0.6312410764119606,0.75
0.407407404761907,0.333333
0.0470085384615388,0.0
0.2569572516129033,0.0
0.6312410764119606,0.833333
0.05947268813559323,1.0
0.5005065531914891,0.833333
0.5002976428571431,0.5
0.2861109,0.333333
0.6312410764119606,0.5
0.11666669999999998,0.0
0.6312410764119606,0.625
0.3336599411764705,0.5
0.2569572516129033,0.0
0.18961638888888893,0.0
0.3865482711864407,0.0
0.2569572516129033,1.0
0.2451544736842106,0.0
0.4503701744966435,0.666667
0.6312410764119606,0.833333
0.46630123684210534,0.428571
0.9537333360000002,1.0
0.3047947500000001,0.5
0.4503701744966435,0.0
0.583584,0.5
0.6312410764119606,0.428571
0.09482758620689655,0.0
0.2569572516129033,0.0
0.10554082560296846,0.0
0.407407404761907,0.0
0.2569572516129033,0.0
0.5002976428571431,0.666667
0.36843040740740746,0.0
0.5005065531914891,0.222222
0.5005065531914891,0.5
0.14102561538461533,0.0
0.2569572516129033,0.8
0.5005065531914891,0.555556
0.10554082560296846,0.0
0.5002976428571431,0.428571
0.5976594576271186,1.0
0.3336599411764705,0.333333
0.788120585106383,1.0
0.05947268813559323,0.0
0.2569572516129033,0.0
0.46630123684210534,0.666667
0.003950617777777793,0.875
0.05947268813559323,0.0
0.407407404761907,0.0
0.4503701744966435,0.0
0.09482758620689655,0.0
0.2569572516129033,0.0
0.05947268813559323,0.0
0.6312410764119606,0.333333
0.003950617777777793,0.0
0.18961638888888893,0.0
0.46630123684210534,0.166667
0.4507143,0.0
0.9537333360000002,0.833333
0.19523828571428575,0.166667
0.6312410764119606,0.666667
0.407407404761907,0.0
0.0,0.444444
0.05947268813559323,0.0
0.407407404761907,0.571429
0.18961638888888893,0.0
0.6312410764119606,0.833333
0.407407404761907,0.833333
0.2569572516129033,1.0
0.49042285074627323,0.333333
0.46630123684210534,0.833333
0.9537333360000002,1.0
0.5005065531914891,0.111111
0.7916664999999999,0.0
0.19523828571428575,0.285714
0.18961638888888893,0.666667
0.2569572516129033,0.0
0.5005065531914891,0.5
0.6863711379310344,0.571429
0.10554082560296846,0.0
0.49999999999999956,0.166667
0.09482758620689655,0.0
0.46630123684210534,0.75
0.3865482711864407,0.4
0.9537333360000002,1.0
0.05947268813559323,0.833333
0.05947268813559323,0.0
0.57061015625,0.0
0.05947268813559323,0.0
0.10554082560296846,0.0
0.08333333333333155,0.0
0.5005065531914891,0.555556
0.003950617777777793,0.875
0.10554082560296846,0.0
0.4503701744966435,1.0
0.4503701744966435,0.285714
0.6312410764119606,0.833333
0.2569572516129033,0.5
0.3865482711864407,0.555556
0.6312410764119606,0.833333
0.003950617777777793,0.0
0.4507143,0.0
0.6312410764119606,0.5
0.407407404761907,0.666667
0.18961638888888893,0.0
0.003950617777777793,0.0
0.24642858333333337,0.0
0.7884161063829788,1.0
0.05947268813559323,0.0
0.57061015625,0.5
0.09482758620689655,0.0
0.09482758620689655,0.0
0.2569572516129033,0.0
0.05947268813559323,0.0
0.407407404761907,0.0
0.7507086309523808,1.0
0.48488754166666664,0.5
0.788120585106383,1.0
0.6312410764119606,0.666667
0.24642858333333337,0.666667
0.003950617777777793,0.0
0.05947268813559323,0.0
0.003950617777777793,0.0
0.4507143,0.0
0.11471854545454545,0.0
0.003950617777777793,0.0
0.5976594576271186,0.333333
0.0470085384615388,0.0
0.003950617777777793,0.0
0.6083334285714285,0.333333
0.0,0.2
0.10554082560296846,0.5
0.48488754166666664,0.0
0.05947268813559323,0.0
0.6312410764119606,0.833333
0.09482758620689655,0.833333
0.0,0.0
0.0470085384615388,0.285714
0.6312410764119606,0.714286
0.57061015625,0.0
0.0,0.0
0.09482758620689655,0.0
0.6312410764119606,0.833333
0.05947268813559323,0.0
0.023809514285714286,0.0
0.0470085384615388,1.0
0.09482758620689655,0.0
0.2569572516129033,0.333333
0.7507086309523808,0.666667
0.5002976428571431,0.0
0.2569572516129033,0.666667
0.407407404761907,0.2
0.0470085384615388,0.0
0.0470085384615388,0.0
0.023809514285714286,0.75
0.9537333360000002,1.0
0.3865482711864407,1.0
0.46630123684210534,0.666667
0.9537333360000002,1.0
0.09482758620689655,1.0
0.0470085384615388,1.0
0.2569572516129033,0.0
0.0470085384615388,0.0
0.5976594576271186,0.0
0.6312410764119606,0.333333
0.0470085384615388,0.0
0.9537333360000002,1.0
0.57061015625,0.0
0.6312410764119606,0.0
0.10554082560296846,0.0
0.05947268813559323,0.0
0.2451544736842106,0.833333
0.023809514285714286,0.0
0.49042285074627323,0.0
0.05947268813559323,0.0
0.788120585106383,0.0
0.0470085384615388,0.0
0.49042285074627323,0.5
0.5976594576271186,1.0
0.14102561538461533,0.75
0.2569572516129033,0.0
0.37379199999999985,0.333333
0.2569572516129033,0.833333
0.7916664999999999,0.0
0.4507143,0.0
0.0470085384615388,0.0
0.3865482711864407,0.8
0.5002976428571431,1.0
0.09777775000000001,0.0
0.907291625,0.666667
0.2569572516129033,0.0
0.6312410764119606,0.714286
0.4503701744966435,0.666667
0.09482758620689655,0.0
0.6312410764119606,0.666667
0.2861109,0.333333
0.003950617777777793,0.0
0.003950617777777793,0.0
0.6312410764119606,0.571429
0.05947268813559323,0.0
0.5005065531914891,0.0
0.003950617777777793,0.0
0.7884161063829788,1.0
0.6312410764119606,0.833333
0.10554082560296846,0.0
0.09777775000000001,0.666667
0.5005065531914891,1.0
0.46630123684210534,0.444444
0.3865482711864407,0.555556
0.6312410764119606,0.333333
0.49042285074627323,0.5
0.9537333360000002,1.0
0.003950617777777793,0.0
0.407407404761907,0.0
0.788120585106383,0.5
0.4503701744966435,0.833333
0.407407404761907,0.0
0.6312410764119606,0.5
0.125,0.0
0.788120585106383,1.0
0.003950617777777793,0.0
0.023809514285714286,0.0
0.2569572516129033,0.333333
0.05947268813559323,0.0
0.10554082560296846,0.0
0.2569572516129033,0.0
0.2451544736842106,0.166667
0.2569572516129033,1.0
0.57061015625,0.0
0.003950617777777793,0.0
0.6312410764119606,0.333333
0.02564099999999999,0.0
0.09777775000000001,0.0
0.46630123684210534,0.166667
0.023809514285714286,0.0
0.7507086309523808,0.0
0.003950617777777793,0.0
0.7507086309523808,0.666667
0.003950617777777793,0.0
0.0470085384615388,0.0
0.003950617777777793,0.0
0.788120585106383,1.0
0.10554082560296846,0.0
0.2569572516129033,0.0
0.35238080000000016,1.0
0.6312410764119606,0.666667
0.5005065531914891,0.666667
0.10554082560296846,0.0
0.57061015625,0.0
0.6312410764119606,0.0
0.05947268813559323,0.0
0.5976594576271186,0.0
0.36843040740740746,0.0
0.6312410764119606,0.5
0.5976594576271186,0.333333
0.2569572516129033,0.0
0.9537333360000002,1.0
0.1851852222222222,0.0
0.0470085384615388,0.0
0.40625012499999996,0.666667
0.11666669999999998,0.0
0.10554082560296846,0.0
0.9537333360000002,1.0
0.5976594576271186,1.0
0.023809514285714286,0.0
0.0470085384615388,0.0
0.5002976428571431,0.5
0.7507086309523808,0.666667
0.0470085384615388,0.0
0.2451544736842106,0.0
0.18961638888888893,0.0
0.4503701744966435,0.0
0.9537333360000002,1.0
0.10554082560296846,0.0
0.047619000000000015,0.777778
0.4503701744966435,0.0
0.57061015625,0.333333
0.407407404761907,0.833333
0.9027776666666667,1.0
0.1851852222222222,0.0
0.09777775000000001,0.0
0.0470085384615388,0.0
0.0470085384615388,0.0
0.10554082560296846,0.0
0.6312410764119606,0.444444
0.6312410764119606,0.5
0.4503701744966435,0.0
0.6312410764119606,0.833333
0.023809514285714286,0.0
0.4503701744966435,1.0
0.5005065531914891,0.166667
0.2451544736842106,0.333333
0.05947268813559323,0.0
0.05947268813559323,0.5
0.0470085384615388,0.0
0.4503701744966435,0.0
0.003950617777777793,0.0
0.003950617777777793,0.0
0.3047947500000001,0.0
0.003950617777777793,0.0
0.10554082560296846,0.0
0.047619000000000015,0.0
0.10554082560296846,0.571429
0.003950617777777793,0.0
0.047619000000000015,0.0
0.6865078750000073,0.833333
0.2569572516129033,0.0
0.788120585106383,1.0
0.2569572516129033,0.5
0.5976594576271186,0.0
0.09777775000000001,0.666667
0.7507086309523808,0.833333
0.2569572516129033,0.0
0.6312410764119606,0.666667
0.49999999999999956,0.444444
0.46630123684210534,0.666667
0.5005065531914891,1.0
0.7884161063829788,0.0
0.49042285074627323,0.833333
0.57061015625,0.5
0.6312410764119606,0.75
0.7884161063829788,0.8
0.7884161063829788,1.0
0.6312410764119606,0.833333
0.4503701744966435,1.0
0.2569572516129033,0.0
0.2451544736842106,0.75
0.18961638888888893,0.0
0.18961638888888893,1.0
0.407407404761907,0.0
0.9537333360000002,1.0
0.6312410764119606,0.666667
0.57061015625,0.0
